"","study_1","study_2","study_3","study_4"
"LINC02604",1,0,0,0
"SLC35D1",0.589094188963293,0,0,0.808064376476083
"PRAC1",1,0,0,0
"BRIX1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OSER1",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF662",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPAP3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DPH7",0.53961814226692,0.487388851657797,0.686486975707545,0
"FAM167A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FIZ1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LRP5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EIF3F",0.53961814226692,0.487388851657797,0.686486975707545,0
"BOLA3-DT",1,0,0,0
"CHODL",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105376923",1,0,0,0
"ZNF264",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC03102",1,0,0,0
"GPS2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"105372976",1,0,0,0
"ZNF486",0.53961814226692,0.487388851657797,0.686486975707545,0
"METTL21C",0.53961814226692,0.487388851657797,0.686486975707545,0
"TRIP12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"HLTF",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DPH5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GRHPR",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DCAF7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPS3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"HAUS2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF417",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"YIF1A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TFCP2L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPL26L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF610",0.53961814226692,0.487388851657797,0.686486975707545,0
"ABHD14A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CAMK1D",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MAGED2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CMC4",0.53961814226692,0.487388851657797,0.686486975707545,0
"CNEP1R1",0.53961814226692,0.487388851657797,0.686486975707545,0
"L1CAM",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PLPP4",0.53961814226692,0.487388851657797,0.686486975707545,0
"CDK13",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GEM",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RTF1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PHF1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"INHBC",0.589094188963293,0,0,0.808064376476083
"MMP11",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC107984390",1,0,0,0
"FMO2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DPYS",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105371756",1,0,0,0
"TAS2R20",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PLVAP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"HOXD3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PANK1",0.53961814226692,0.487388851657797,0.686486975707545,0
"CCL3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TGM3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RBCK1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SUN1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LY6G6C",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"YIPF1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00410",0.589094188963293,0,0,0.808064376476083
"ATM",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LILRB5",0.53961814226692,0.487388851657797,0.686486975707545,0
"PCDH18",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZDHHC11B",1,0,0,0
"NEDD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZBTB44",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RNF217-AS1",1,0,0,0
"BEND6",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"VPS33B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NXF3",0.53961814226692,0.487388851657797,0.686486975707545,0
"LOC107984965",1,0,0,0
"BCORL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MOV10L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BRD9",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DDX52",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SRSF3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"METAP2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ADO",0.53961814226692,0.487388851657797,0.686486975707545,0
"CACYBP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PF4V1",1,0,0,0
"LOC100288123",1,0,0,0
"ZNF672",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PDZK1IP1",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF433-AS1",1,0,0,0
"XRCC2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105370519",1,0,0,0
"SNORA84",1,0,0,0
"MILR1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ADIPOQ",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MIR3651",1,0,0,0
"BMS1P23",1,0,0,0
"SERPINB9P1",1,0,0,0
"RNVU1-7",1,0,0,0
"101930307",1,0,0,0
"LOC100996720",1,0,0,0
"107986798",1,0,0,0
"TSIX",0.589094188963293,0,0,0.808064376476083
"KDM3A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ATG10",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC39A11",0.53961814226692,0.487388851657797,0.686486975707545,0
"RNF144A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CXXC5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM98A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZRANB2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RSAD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"C10orf95",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DDHD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CYFIP2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CSGALNACT2",0.589094188963293,0,0,0.808064376476083
"LOC112268199",1,0,0,0
"ADAM12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ANKRD13C",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ASB8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"112268147",1,0,0,0
"SASH1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DHRS12",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CHMP6",0.53961814226692,0.487388851657797,0.686486975707545,0
"DAD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SH2D7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KLHDC3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CWF19L1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LETMD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"GCNT1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MIR199A2",1,0,0,0
"TRPS1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"OR7D2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PLA2G4E-AS1",1,0,0,0
"ADGRD1",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF841",0.53961814226692,0.487388851657797,0.686486975707545,0
"KDM7A",0.53961814226692,0.487388851657797,0.686486975707545,0
"FAM24B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TEKTIP1",1,0,0,0
"GGTLC1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NAV3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KLHL24",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF432",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC9B1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC105376166",1,0,0,0
"CFC1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00642",1,0,0,0
"ITGA5",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KMT2D",0.53961814226692,0.487388851657797,0.686486975707545,0
"FAM83D",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF410",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPLP2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"UBE2Q2P1",1,0,0,0
"KLK2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RCN2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ATP6V1D",0.53961814226692,0.487388851657797,0.686486975707545,0
"SPRED1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DRAM2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"105379506",1,0,0,0
"CDKL4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"105373975",1,0,0,0
"GPATCH2",0.53961814226692,0.487388851657797,0.686486975707545,0
"INTS15",1,0,0,0
"LIFR-AS1",1,0,0,0
"IGF1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CHCHD6",0.53961814226692,0.487388851657797,0.686486975707545,0
"TMEM138",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"C1orf131",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SMDT1",0.53961814226692,0.487388851657797,0.686486975707545,0
"JPH4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"AP3D1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PITPNA",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"XKRYP7",1,0,0,0
"PHF14",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NAA11",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PAX3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM89B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMEM106A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SAMD8",0.53961814226692,0.487388851657797,0.686486975707545,0
"ZNF121",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TMX2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SIAH2",0.53961814226692,0.487388851657797,0.686486975707545,0
"COX4I1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BUD13",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TTC8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NDUFS2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SNHG32",1,0,0,0
"CD19",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NEU3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM156A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"DAZAP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KSR2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"YIPF3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CSNK1A1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SGTA",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TRIM52",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"107987293",1,0,0,0
"LOC101927374",1,0,0,0
"BNIP3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RAB32",0.589094188963293,0,0,0.808064376476083
"ZNF692",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"KCNQ4",0.53961814226692,0.487388851657797,0.686486975707545,0
"YOD1",0.53961814226692,0.487388851657797,0.686486975707545,0
"AP2A2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"COA8",1,0,0,0
"CDK17",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RASGRP2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF77",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RWDD3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM219B",0.53961814226692,0.487388851657797,0.686486975707545,0
"WNT9B",0.53961814226692,0.487388851657797,0.686486975707545,0
"GATAD2B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TRNAU1AP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00205",1,0,0,0
"TBC1D9B",0.53961814226692,0.487388851657797,0.686486975707545,0
"GDAP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"YPEL2",0.53961814226692,0.487388851657797,0.686486975707545,0
"LINC01205",1,0,0,0
"LOC729930",1,0,0,0
"INHBA-AS1",1,0,0,0
"SRD5A1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MYLK4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"BRI3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"METTL25",0.53961814226692,0.487388851657797,0.686486975707545,0
"PRRG2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SLC26A3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TERF2IP",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RAB5A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PTRHD1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EVC2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"XKRY",1,0,0,0
"NANOS3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"IDE",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RBM14-RBM4",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LEMD3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"PSMD8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EMC7",0.53961814226692,0.487388851657797,0.686486975707545,0
"CMAHP",0.589094188963293,0,0,0.808064376476083
"TAS2R46",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"RPL3L",0.53961814226692,0.487388851657797,0.686486975707545,0
"LOC105372310",1,0,0,0
"LINC02210-CRHR1",0.53961814226692,0.487388851657797,0.686486975707545,0
"ETAA1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM220A",0.53961814226692,0.487388851657797,0.686486975707545,0
"CILK1",1,0,0,0
"DDX43",0.53961814226692,0.487388851657797,0.686486975707545,0
"FZD7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ERV3-1-ZNF117",1,0,0,0
"LOC100289333",0.589094188963293,0,0,0.808064376476083
"PITPNB",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"NSA2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC107987246",1,0,0,0
"CACNG8",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LOC101927881",1,0,0,0
"LINC00623",1,0,0,0
"LOC101928446",1,0,0,0
"WRNIP1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"MIR663B",1,0,0,0
"RIC8B",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"SEPTIN7P2",1,0,0,0
"MS4A6A",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"N4BP2",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TRIP11",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FBXW7",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CNPY3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"FAM199X",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"LINC00924",1,0,0,0
"LOC105378841",1,0,0,0
"EIF4EBP3",1,0,0,0
"TOX",0.589094188963293,0,0,0.808064376476083
"MCRIP2",0.53961814226692,0.487388851657797,0.686486975707545,0
"ORMDL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CISD3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF586",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"G2E3",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"ZNF284",0.589094188963293,0,0,0.808064376476083
"ST6GAL1",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"EGFL6",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CLEC4F",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"TM4SF20",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
"CEBPZ",0.433726655719,0.391746533532402,0.551774814162947,0.594945708480702
